word,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,topic15,topic16,topic17,topic18,topic19,topic20,topic21,topic22,topic23,topic24
plaisanterie,0,0,0,0,0,0,0,0,0,0.00091701055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sérieuse,0,0,0,0,0,0,0,0,0,0.00068775791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indignement,0.00022678308,0,0,0,0,0,0,0,0,0.00091701055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
critiqué,0,0,0,0,0,0,0,0,0,0.00022925264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bons,0,0,0,0,0,0,0,0,0,0.0011462632,0,0,0.0018081139,0,0,0,0,0,0,0.0035305856,0,0,0,0,0.0025439898
siècles,0,0,0,0,0,0,0,0,0,0,0,0.00051706308,0,0,0.00060864273,0,0,0,0,0,0,0,0,0,0
prétendus,0,0,0,0,0,0,0,0,0,0,0,0,0.00011300712,0,0,0,0,0,0,0,0,0,0,0,0
connaisseurs,0,0.00070989115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
entraînaient,0,0,0,0,0,0,0,0,0,0.00022925264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ennius,0,0,0,0,0,0,0,0,0,0.00022925264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lectus,0,0,0,0,0,0,0,0.000068842076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
salvo,0,0,0,0,0,0,0,0,0,0.00022925264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tibi,0,0.00023663038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
roma,0,0,0,0,0,0,0,0,0,0.00022925264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marone,0,0.00023663038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sua,0,0,0,0,0,0.000054182922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
riserunt,0,0,0,0,0,0,0,0,0,0.00022925264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
saecula,0,0,0,0,0,0,0,0,0,0.00022925264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maeoniden,0,0.00023663038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rara,0,0,0,0,0,0,0,0,0,0.00022925264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
coronato,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00020288091,0,0,0,0,0,0,0,0,0,0
plausere,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00009478673,0,0,0,0,0,0,0,0,0,0,0
theatra,0,0.00023663038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
menandro,0,0.00023663038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
norat,0,0,0,0,0,0,0,0,0,0,0,0,0.00011300712,0,0,0,0,0,0,0,0,0,0,0,0
nasonem,0,0,0,0,0,0,0,0,0,0.00022925264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sola,0,0.00023663038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
corinna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00020288091,0,0,0,0,0,0,0,0,0,0
suum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00020288091,0,0,0,0,0,0,0,0,0,0
impertinents,0,0,0,0,0,0,0,0,0,0,0,0,0.00045202848,0,0,0,0,0,0,0,0,0,0,0,0
précipitation,0,0.00047326077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
examiner,0,0,0,0,0,0,0,0.00082610492,0,0.0011462632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
asseoir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00035532394,0,0,0,0,0,0
lecture,0,0,0,0,0,0,0,0,0,0.00091701055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
justifiant,0,0,0,0,0,0,0,0,0,0.00022925264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rendus,0,0,0,0,0,0.00021673169,0,0,0,0.00022925264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
serviles,0,0.00023663038,0,0,0,0,0,0.000068842076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
imitateurs,0,0.00023663038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
modèles,0,0,0,0,0,0,0,0,0,0.00022925264,0,0,0,0,0,0,0,0.00026483051,0,0,0,0,0,0,0
chargés,0,0,0,0,0,0,0,0,0,0.00045850527,0,0,0,0,0,0.00093225606,0,0,0,0,0,0,0,0,0
méprisent,0,0,0,0,0,0,0,0,0,0.00022925264,0,0,0,0,0,0,0.00024160425,0,0,0,0,0,0,0,0
devons,0,0,0,0,0,0,0,0,0,0.00091701055,0,0.00088639385,0,0,0,0,0,0,0.00059220656,0.00023025558,0,0,0,0,0
tracé,0,0,0,0,0,0,0,0,0,0.00068775791,0,0,0,0,0,0,0,0,0,0,0,0,0.00064641241,0,0
modernes,0,0,0,0,0,0,0,0,0,0.0011462632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
montées,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00020288091,0,0,0,0,0,0,0,0,0,0
français,0,0,0,0,0,0,0,0,0,0.0020632737,0,0.000073866155,0,0,0,0,0,0,0,0,0,0,0,0,0
surpassé,0,0.00047326077,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
imiter,0,0,0,0.00026797678,0,0,0,0,0,0.0013755158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
réservée,0,0,0,0,0,0,0,0,0,0.00022925264,0,0,0,0,0,0,0,0,0,0,0,0.00045753503,0,0,0
convenir,0,0,0,0,0,0,0,0,0,0.00045850527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
empoisonner,0,0,0,0,0,0,0,0,0,0.00068775791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
prévenus,0.00011339154,0,0,0,0,0,0,0,0,0.00068775791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
entraîné,0,0,0,0,0,0,0,0,0,0,0,0,0.00022601424,0,0,0,0,0,0,0,0,0,0,0,0
tribunal,0,0,0,0,0,0,0,0,0,0.00068775791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
souverainement,0,0,0,0,0,0,0,0.00013768415,0,0,0,0,0,0,0,0,0,0,0.00011844131,0,0,0,0,0,0
endroits,0,0,0,0,0,0,0,0,0,0.0038972948,0,0,0,0,0,0,0.0004832085,0,0,0,0,0,0,0,0
redire,0,0,0,0.00053595355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
savants,0,0,0,0,0,0,0,0,0,0.00091701055,0,0,0,0,0,0,0.00072481276,0,0,0,0,0,0,0,0
multitude,0,0,0,0,0,0,0,0,0,0.00068775791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ignorante,0,0,0,0,0,0,0,0,0,0.00022925264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010599958
éblouir,0,0,0,0,0,0.00059601214,0,0,0,0.0011462632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
composent,0,0,0,0,0,0,0,0,0,0.0018340211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
protègent,0,0,0,0,0,0,0,0.000068842076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
secte,0,0,0,0,0,0,0,0,0,0.00022925264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021199915
ressorts,0,0,0,0,0,0,0,0,0,0,0,0,0.00045202848,0,0,0,0.00096641701,0.00026483051,0,0,0,0,0.00064641241,0,0
machines,0,0,0,0,0,0,0,0,0,0.00091701055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
remuées,0,0,0,0,0,0,0,0,0,0.00022925264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
formidable,0,0.00023663038,0,0,0,0,0,0,0.00032399158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
renferme,0,0,0,0,0,0,0,0,0,0.00091701055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
regardent,0,0,0,0,0,0,0,0,0,0,0,0,0.0010170641,0,0,0,0,0,0,0,0,0,0,0,0
acharné,0,0.00023663038,0,0,0,0,0,0,0,0,0,0,0,0,0.00020288091,0,0,0,0,0,0,0,0,0,0
élevât,0,0,0,0,0,0,0,0,0,0,0,0.00014773231,0,0,0,0,0,0,0,0,0,0,0.00032320621,0,0
avoient,0,0,0,0,0,0,0,0,0,0.00045850527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
théâtres,0,0,0,0,0,0,0,0,0,0.0016047685,0,0,0,0,0.00020288091,0,0,0,0,0,0,0,0,0,0
ensuite,0,0.00094652153,0,0,0,0,0,0,0,0,0,0.00014773231,0.00090405696,0,0,0,0,0.00039724576,0,0,0,0,0,0,0
attaché,0,0,0,0,0,0,0,0,0.0017819537,0.0011462632,0,0,0,0,0,0,0,0,0,0,0.00026925148,0,0,0,0
subsister,0,0,0,0,0,0,0,0,0,0,0,0,0.00045202848,0,0,0,0,0,0,0,0,0,0,0,0
libéralité,0,0,0,0,0,0,0,0,0,0,0,0.00029546462,0,0,0,0,0,0,0,0,0,0.000057191879,0,0,0
impute,0.00022678308,0,0.00097040272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00023688262,0.00015350372,0,0.00011438376,0,0,0
juges,0,0,0,0,0,0,0,0,0,0.0018340211,0,0,0,0,0,0,0,0,0,0,0,0.00034315127,0.0019392372,0,0
équitables,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015537601,0,0,0.00047376525,0,0,0,0.00064641241,0,0
précédez,0,0,0,0,0,0,0,0,0,0,0.00018642804,0,0,0,0,0,0,0,0,0,0,0,0,0,0
approfondir,0,0,0,0,0,0,0,0,0,0,0.00018642804,0,0,0,0,0,0,0,0,0,0,0,0,0,0
révéler,0,0,0,0,0,0,0.00093124321,0,0,0.0011462632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensé,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00076751861,0,0.0012582213,0,0,0
souillé,0,0,0.00048520136,0,0,0,0,0,0.00016199579,0,0,0,0.0005650356,0,0,0.00015537601,0,0,0,0,0,0,0,0,0
prose,0,0,0,0,0,0,0,0,0,0.00045850527,0,0,0,0,0,0,0,0.00013241525,0,0,0,0,0,0,0
satires,0,0,0,0.000044662796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vérités,0.0005669577,0,0,0,0,0,0,0,0,0.00091701055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scandaleuses,0,0,0,0,0,0,0,0,0,0.00022925264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
exposition,0,0.00047326077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dernières,0,0,0,0,0,0,0,0,0,0.0018340211,0,0.000073866155,0,0,0,0,0,0,0,0,0,0,0,0,0
comte,0,0,0,0,0,0,0,0,0,0,0.014541387,0,0,0,0,0,0,0,0,0,0,0,0.012605042,0,0
essex,0,0,0,0,0,0,0,0,0,0.00045850527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
virent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010876321,0,0,0,0,0,0,0,0,0
prévention,0,0.00094652153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
corneille,0,0.0026029342,0,0,0,0,0,0,0,0,0,0,0,0,0.00223169,0,0,0,0,0,0,0,0,0,0
suscita,0,0.00023663038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
profession,0,0.00023663038,0,0,0,0,0,0,0,0,0,0,0.00022601424,0,0,0,0,0.00026483051,0,0,0,0,0,0,0
attachèrent,0,0,0,0,0,0,0,0,0,0.00022925264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circonstances,0,0.00094652153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
regardaient,0,0,0,0,0,0,0,0,0,0.00022925264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plaisanteries,0,0.00047326077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
débitaient,0,0,0,0,0,0,0,0,0,0,0.00018642804,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ôta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00093225606,0,0,0,0,0,0,0,0,0
persécution,0,0.00070989115,0,0,0,0,0.0003104144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
déclarée,0,0,0,0.000044662796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00035532394,0,0.00053850296,0,0,0,0
afficher,0,0,0,0,0,0,0,0,0,0.00022925264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
assemblées,0,0,0,0,0,0,0,0,0,0.00068775791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
places,0,0,0,0,0,0,0,0,0,0.00022925264,0,0,0,0,0,0,0.0004832085,0,0,0,0,0,0,0,0
parterre,0,0.0011831519,0,0,0,0,0,0,0,0,0,0,0.00011300712,0,0.00020288091,0,0,0,0,0,0,0,0,0,0
honoré,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013028544,0,0.00026925148,0,0,0,0
circonstance,0,0,0,0,0,0,0,0,0,0.0011462632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
singulière,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00079449153,0,0,0,0,0,0,0
réussite,0,0,0,0,0,0,0,0,0,0.00022925264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
soutint,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00062150404,0,0,0,0,0,0,0,0,0
considérables,0,0,0,0,0,0,0,0,0,0.0011462632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
venu,0,0,0,0.00049129075,0,0,0.0021729008,0,0,0.0032095369,0.0039149888,0,0,0,0,0,0,0,0,0.00030700744,0,0,0,0,0
confondu,0,0,0,0,0,0.000054182922,0,0.00034421038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contribué,0,0.00070989115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contretemps,0,0,0,0,0,0,0,0,0,0,0.00018642804,0,0.00033902136,0,0,0,0,0,0,0,0,0,0,0,0
étoile,0,0.0011831519,0,0,0.00015006002,0,0,0,0,0,0,0,0.00011300712,0,0,0,0,0,0,0,0,0,0,0,0
fatiguer,0,0,0,0,0,0,0,0,0,0.0011462632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
détail,0,0,0,0,0,0,0,0,0,0.0018340211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
modeste,0,0,0,0,0,0,0,0,0,0.00068775791,0,0,0,0,0,0,0,0,0,0.00038375931,0,0,0,0,0
honnêteté,0,0,0,0,0,0,0,0,0,0,0,0,0.0011300712,0,0,0,0,0,0,0,0,0,0,0,0
repentir,0,0,0,0,0.0019507803,0,0,0.0018587361,0,0,0,0,0.00079104984,0,0,0,0,0,0,0,0,0,0,0,0
examinons,0,0,0,0,0,0,0,0,0,0.00068775791,0,0,0,0,0,0,0,0,0.00059220656,0,0,0,0,0,0
attribue,0,0,0,0,0,0,0,0,0,0.00022925264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dispenser,0,0,0,0,0,0,0,0,0,0,0,0,0.0005650356,0,0,0,0,0,0,0,0,0,0,0,0
jugent,0,0,0,0,0,0,0,0,0,0.00022925264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021199915
extrêmement,0,0,0,0,0,0,0,0,0,0.0016047685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
noeud,0,0,0,0.00013398839,0,0,0,0,0,0.0020632737,0,0,0,0,0,0.0012430081,0,0.00013241525,0,0,0,0,0,0,0
universellement,0,0.00023663038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
suffire,0,0.00023663038,0,0,0,0,0,0.00061957869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
réussir,0,0,0,0,0,0,0,0.00027536831,0,0,0,0,0,0,0,0,0,0,0,0.00046051117,0,0,0,0,0
scènes,0,0,0,0,0,0,0,0,0,0.0020632737,0,0,0,0,0,0,0,0.00013241525,0,0,0,0,0,0,0
caractères,0,0,0,0,0,0,0,0,0,0.0011462632,0,0,0,0,0.0010144045,0,0,0,0,0,0,0,0,0.00027262814,0.00021199915
personnages,0,0,0,0,0,0,0,0,0,0.0032095369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
disent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013815335,0,0,0,0,0
portrait,0,0,0,0,0,0,0,0,0,0,0,0,0.0020341282,0.0013270142,0,0,0,0,0,0.00023025558,0,0,0,0,0
avoue,0,0,0,0.00093791871,0,0,0,0,0,0.0041265475,0,0,0,0,0.00081152364,0,0,0,0,0,0,0,0,0,0
ressembler,0,0,0,0.000044662796,0,0,0,0,0,0.00068775791,0,0,0,0,0,0,0,0,0,0.00015350372,0,0,0,0,0
appartenait,0,0,0,0,0,0,0,0,0,0.00022925264,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00027262814,0
dément,0,0,0,0,0,0,0,0.00041305246,0,0,0,0,0,0,0,0.00062150404,0,0,0,0,0,0,0,0,0
distinguée,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00020288091,0,0,0,0,0,0,0,0,0,0
répandait,0,0,0,0,0,0,0,0.000068842076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
darigues,0,0.00023663038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
artisan,0,0,0,0,0,0,0,0,0,0.00045850527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
courut,0,0,0,0,0,0,0,0,0,0.00068775791,0,0,0,0,0,0,0,0.00013241525,0,0,0,0,0,0,0
puiser,0,0.00023663038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00020288091,0,0,0,0,0.00053726303,0,0,0,0,0
modération,0,0,0,0,0,0,0,0,0,0.0011462632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
paroles,0,0,0,0,0,0,0,0,0,0.0045850527,0,0,0.0013560854,0,0,0,0,0,0,0.00069076675,0,0,0,0,0
insolentes,0,0,0,0,0,0,0,0.000068842076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032320621,0,0
lacedémonien,0,0,0,0,0,0,0,0,0,0,0,0.000073866155,0,0,0,0,0,0,0,0,0,0,0,0,0
euclidas,0,0,0,0,0,0,0,0,0,0.00022925264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pardonna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000076751861,0,0,0,0,0
cyrus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011844131,0,0.00080775444,0,0,0,0
assassiner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00053726303,0,0,0,0,0
singulières,0.00005669577,0,0,0,0,0,0,0,0,0.00068775791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
perse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0043488765,0,0.0030794741,0,0,0,0,0,0
affectaient,0,0,0,0,0,0,0,0,0,0.00022925264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sévérité,0,0.00023663038,0,0,0,0,0,0.00013768415,0,0,0.00037285608,0.00036933077,0,0,0,0,0,0,0,0,0,0,0.0019392372,0,0
odieuse,0,0,0.00032346757,0,0,0.00016254876,0,0,0,0,0,0,0.00022601424,0,0,0,0,0,0,0,0,0,0,0.0019083969,0
principaux,0,0,0,0,0,0,0,0,0,0.0011462632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
principale,0,0,0,0,0,0,0,0,0,0.0013755158,0,0,0.00011300712,0,0,0,0,0,0,0,0,0,0,0,0
action,0,0,0.0017790716,0,0,0,0,0,0,0.0080238423,0,0,0,0,0,0,0,0,0,0.0030700744,0,0,0,0,0
humanité,0,0,0,0,0,0,0,0,0,0.0013755158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dégoûts,0,0,0,0,0,0,0,0.00013768415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parisatis,0,0,0,0,0,0,0,0,0.00016199579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
révolte,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009475305,0,0,0.000057191879,0,0,0
freèe,0,0,0,0,0,0,0,0,0,0.00022925264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tuer,0,0,0,0,0,0,0,0,0,0.0013755158,0.0013049963,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bataille,0,0,0,0,0,0,0,0,0,0.00022925264,0,0,0.00011300712,0,0,0.0015537601,0,0,0,0,0,0,0,0,0
rangée,0,0,0,0,0,0,0.0001552072,0,0,0.00022925264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
divisions,0,0,0,0.000089325592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
disputaient,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00013241525,0.00023688262,0,0,0,0,0,0
succession,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015350372,0,0,0,0,0
reproché,0,0,0,0,0,0.00016254876,0,0,0,0.00068775791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
facilité,0,0,0,0,0,0,0,0,0,0.0018340211,0,0,0,0,0,0,0,0,0,0,0,0.00011438376,0,0,0
favori,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00059220656,0,0,0,0.0012928248,0,0
tiribaze,0,0,0,0,0,0,0,0.0024783147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abusait,0,0,0,0,0,0,0,0,0,0,0,0,0.00033902136,0,0,0,0,0,0,0,0,0,0,0,0
connaissait,0,0.00094652153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
insolence,0,0,0,0,0,0,0,0.00096378907,0,0,0,0,0,0,0,0.00015537601,0,0.001059322,0,0,0,0.0010866457,0,0,0
justifie,0.00017008731,0,0,0,0,0,0,0,0,0.00091701055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
prodigué,0,0,0,0,0,0,0,0.00013768415,0,0,0,0,0,0,0,0,0.0004832085,0,0,0,0,0,0,0,0
accusent,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018957346,0,0,0,0,0.00011844131,0,0,0,0,0,0
honnête,0,0,0.00032346757,0.00049129075,0,0,0,0,0,0,0,0,0.00011300712,0,0,0,0,0.0033103814,0,0,0,0,0,0,0
héroïque,0,0,0,0,0,0,0.0003104144,0,0,0,0,0,0.0005650356,0,0.00060864273,0,0,0,0,0,0,0,0,0,0
tentation,0,0,0,0,0,0,0,0,0,0.00068775791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
imprévu,0,0,0,0,0,0,0.001552072,0,0,0,0,0.000073866155,0,0,0,0,0,0,0,0,0,0,0,0,0
séduire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00071064787,0,0,0,0,0.0010905125,0
résout,0,0,0,0,0,0.0007585609,0,0,0,0.0016047685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aspasie,0,0,0,0,0,0,0,0.0041305246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
démentir,0,0,0,0.00066994194,0.00015006002,0,0,0,0,0.00045850527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
excusables,0,0,0,0,0,0,0,0,0,0,0,0.000073866155,0,0,0,0,0,0,0,0,0,0,0,0,0
dominante,0,0,0,0,0,0,0,0,0,0.00045850527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arrêtée,0,0,0,0.00026797678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00023688262,0,0,0,0,0,0
objections,0,0,0,0,0,0,0,0,0,0.0011462632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vraisemblance,0,0.00070989115,0,0,0,0,0,0,0,0.00091701055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
prenne,0,0,0,0,0,0.00032509753,0,0,0,0,0,0,0,0.0014218009,0,0,0,0,0,0.00015350372,0,0,0,0,0
successeur,0,0,0,0,0,0,0,0,0,0,0,0,0.00011300712,0,0,0,0,0,0.0026057089,0,0,0,0,0,0
supposition,0,0,0,0,0,0,0,0,0,0.00045850527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
artificieuse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011844131,0,0,0,0,0,0
darius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0081724506,0,0,0,0,0,0
dureté,0,0,0,0,0,0.00027091461,0,0,0,0,0,0,0,0,0,0,0,0,0.00011844131,0,0,0,0,0,0
condamnable,0,0,0,0,0,0,0,0,0,0,0,0,0.0010170641,0,0,0,0,0,0,0,0,0,0,0,0
recevant,0,0.00023663038,0,0,0,0,0,0,0,0,0,0,0.0005650356,0,0,0,0,0,0,0,0,0,0,0,0
consolation,0,0,0,0,0,0.00010836584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
décrier,0,0,0,0,0,0,0,0,0,0.00091701055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jouée,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011844131,0,0,0,0,0,0
versailles,0,0.0011831519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00081788441,0
manquèrent,0,0.00023663038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
intentionnées,0,0,0,0,0,0,0,0.000068842076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
éblouies,0,0,0,0,0.00015006002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trouvèrent,0,0,0,0,0,0,0,0,0,0,0,0,0.00033902136,0,0,0,0,0,0,0,0,0,0,0,0
universelle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00040576182,0,0,0,0.00011844131,0,0,0,0,0,0
travaillent,0,0,0,0,0,0,0,0,0,0,0,0.00014773231,0,0,0,0,0,0,0,0,0,0,0,0,0
redouter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014212957,0,0,0.0010294538,0,0,0
