Source,Target,Weight,Type
557,17,0.0055370986,undirected
557,18,0.021040975,undirected
557,19,0.0022148394,undirected
557,21,0.026578073,undirected
557,22,0.071982281,undirected
557,24,0.019933555,undirected
558,0,0.0021390374,undirected
558,2,0.054545455,undirected
558,7,0.022459893,undirected
558,10,0.0010695187,undirected
558,11,0.0064171123,undirected
558,12,0.063101604,undirected
558,14,0.26631016,undirected
558,15,0.017112299,undirected
558,17,0.0010695187,undirected
558,22,0.007486631,undirected
559,0,0.0087527352,undirected
559,1,0.015317287,undirected
559,2,0.097374179,undirected
559,3,0.015317287,undirected
559,5,0.0043763676,undirected
559,7,0.042669584,undirected
559,8,0.0021881838,undirected
559,9,0.0065645514,undirected
559,11,0.042669584,undirected
559,12,0.029540481,undirected
559,13,0.031728665,undirected
559,14,0.044857768,undirected
559,15,0.013129103,undirected
559,16,0.0021881838,undirected
559,17,0.024070022,undirected
559,18,0.013129103,undirected
559,22,0.015317287,undirected
560,0,0.066445183,undirected
560,1,0.0011074197,undirected
560,2,0.10852713,undirected
560,3,0.019933555,undirected
560,5,0.053156146,undirected
560,8,0.0044296788,undirected
560,11,0.016611296,undirected
560,12,0.029900332,undirected
560,13,0.058693245,undirected
560,15,0.03986711,undirected
560,16,0.0011074197,undirected
560,18,0.016611296,undirected
560,20,0.0011074197,undirected
560,21,0.015503876,undirected
560,23,0.0022148394,undirected
561,0,0.094462541,undirected
561,2,0.11074919,undirected
561,4,0.022801303,undirected
561,5,0.022801303,undirected
561,7,0.009771987,undirected
561,8,0.0054288817,undirected
561,9,0.0010857763,undirected
561,13,0.031487514,undirected
561,15,0.017372421,undirected
561,19,0.019543974,undirected
561,20,0.0021715527,undirected
561,21,0.068403909,undirected
561,22,0.023887079,undirected
562,0,0.038626609,undirected
562,2,0.11909871,undirected
562,3,0.030042918,undirected
562,5,0.039699571,undirected
562,8,0.0021459227,undirected
562,9,0.0021459227,undirected
562,11,0.015021459,undirected
562,13,0.061158798,undirected
562,15,0.008583691,undirected
562,17,0.0032188841,undirected
562,18,0.021459227,undirected
562,19,0.012875536,undirected
562,21,0.059012876,undirected
562,22,0.017167382,undirected
563,0,0.032908705,undirected
563,2,0.096602972,undirected
563,3,0.018046709,undirected
563,4,0.022292994,undirected
563,5,0.022292994,undirected
563,7,0.0021231423,undirected
563,8,0.0021231423,undirected
563,11,0.015923567,undirected
563,13,0.089171975,undirected
563,15,0.030785563,undirected
563,17,0.0042462845,undirected
563,18,0.011677282,undirected
563,19,0.031847134,undirected
563,21,0.059447983,undirected
563,22,0.0031847134,undirected
564,0,0.058631922,undirected
564,2,0.11292074,undirected
564,3,0.045602606,undirected
564,4,0.023887079,undirected
564,5,0.0010857763,undirected
564,7,0.027144408,undirected
564,11,0.016286645,undirected
564,13,0.040173724,undirected
564,14,0.0021715527,undirected
564,18,0.019543974,undirected
564,19,0.0086862106,undirected
564,21,0.064060803,undirected
564,22,0.0010857763,undirected
565,0,0.032051282,undirected
565,2,0.13354701,undirected
565,3,0.0096153846,undirected
565,4,0.047008547,undirected
565,5,0.026709402,undirected
565,7,0.026709402,undirected
565,9,0.0096153846,undirected
565,10,0.0010683761,undirected
565,11,0.016025641,undirected
565,12,0.0053418803,undirected
565,13,0.068376068,undirected
565,15,0.0053418803,undirected
565,17,0.0010683761,undirected
565,18,0.0021367521,undirected
565,21,0.071581197,undirected
566,0,0.042669584,undirected
566,1,0.0021881838,undirected
566,2,0.096280088,undirected
566,3,0.010940919,undirected
566,4,0.051422319,undirected
566,5,0.0087527352,undirected
566,11,0.02297593,undirected
566,13,0.12035011,undirected
566,14,0.0054704595,undirected
566,17,0.0010940919,undirected
566,18,0.01750547,undirected
566,21,0.065645514,undirected
566,24,0.0054704595,undirected
567,0,0.0095744681,undirected
567,2,0.1,undirected
567,3,0.0085106383,undirected
567,4,0.062765957,undirected
567,5,0.010638298,undirected
567,7,0.0021276596,undirected
567,8,0.0042553191,undirected
567,11,0.018085106,undirected
567,12,0.015957447,undirected
567,13,0.089361702,undirected
567,15,0.012765957,undirected
567,17,0.0021276596,undirected
567,21,0.10425532,undirected
568,0,0.027654867,undirected
568,2,0.13384956,undirected
568,3,0.0044247788,undirected
568,4,0.056415929,undirected
568,5,0.0055309735,undirected
568,8,0.022123894,undirected
568,10,0.0011061947,undirected
568,11,0.039823009,undirected
568,12,0.013274336,undirected
568,13,0.05199115,undirected
568,21,0.07300885,undirected
568,22,0.01659292,undirected
569,0,0.044468547,undirected
569,2,0.13991323,undirected
569,3,0.014099783,undirected
569,4,0.039045553,undirected
569,6,0.0065075922,undirected
569,7,0.0054229935,undirected
569,8,0.017353579,undirected
569,11,0.0043383948,undirected
569,13,0.077006508,undirected
569,15,0.026030369,undirected
569,17,0.0010845987,undirected
569,20,0.0010845987,undirected
569,21,0.085683297,undirected
569,24,0.0010845987,undirected
570,0,0.03027027,undirected
570,1,0.0054054054,undirected
570,2,0.12108108,undirected
570,3,0.017297297,undirected
570,4,0.050810811,undirected
570,7,0.018378378,undirected
570,8,0.0021621622,undirected
570,9,0.0010810811,undirected
570,12,0.0021621622,undirected
570,13,0.041081081,undirected
570,15,0.050810811,undirected
570,17,0.0075675676,undirected
570,18,0.0010810811,undirected
570,21,0.072432432,undirected
570,22,0.0043243243,undirected
570,24,0.017297297,undirected
571,0,0.025343189,undirected
571,1,0.0021119324,undirected
571,2,0.087645195,undirected
571,3,0.034846885,undirected
571,4,0.050686378,undirected
571,5,0.0063357973,undirected
571,8,0.038014784,undirected
571,9,0.0010559662,undirected
571,11,0.062302006,undirected
571,12,0.005279831,undirected
571,13,0.060190074,undirected
571,14,0.0010559662,undirected
571,15,0.026399155,undirected
571,16,0.0010559662,undirected
571,18,0.0010559662,undirected
571,21,0.049630412,undirected
571,23,0.0010559662,undirected
571,24,0.0031678986,undirected
572,7,0.010764263,undirected
572,8,0.0043057051,undirected
572,9,0.0032292788,undirected
572,10,0.10010764,undirected
572,14,0.31001076,undirected
572,16,0.0010764263,undirected
572,17,0.0086114101,undirected
572,18,0.0021528525,undirected
572,19,0.015069968,undirected
573,3,0.0098468271,undirected
573,6,0.014223195,undirected
573,7,0.025164114,undirected
573,9,0.025164114,undirected
573,10,0.13129103,undirected
573,11,0.0098468271,undirected
573,13,0.0098468271,undirected
573,15,0.072210066,undirected
573,17,0.057986871,undirected
573,19,0.053610503,undirected
573,24,0.0087527352,undirected
574,3,0.01391863,undirected
574,5,0.0042826552,undirected
574,6,0.027837259,undirected
574,8,0.0010706638,undirected
574,9,0.0085653105,undirected
574,10,0.19057816,undirected
574,12,0.020342612,undirected
574,13,0.0032119914,undirected
574,15,0.047109208,undirected
574,16,0.023554604,undirected
574,17,0.032119914,undirected
574,19,0.041755889,undirected
574,20,0.0064239829,undirected
574,23,0.0032119914,undirected
574,24,0.010706638,undirected
575,0,0.015069968,undirected
575,3,0.023681378,undirected
575,4,0.0021528525,undirected
575,5,0.031216362,undirected
575,6,0.036598493,undirected
575,7,0.033369214,undirected
575,10,0.071044133,undirected
575,12,0.010764263,undirected
575,13,0.0064585576,undirected
575,15,0.0053821313,undirected
575,17,0.013993541,undirected
575,19,0.07212056,undirected
575,21,0.018299247,undirected
575,22,0.0021528525,undirected
576,0,0.015135135,undirected
576,1,0.0021621622,undirected
576,2,0.012972973,undirected
576,3,0.033513514,undirected
576,5,0.014054054,undirected
576,6,0.032432432,undirected
576,8,0.0010810811,undirected
576,10,0.16756757,undirected
576,11,0.0021621622,undirected
576,12,0.019459459,undirected
576,13,0.0075675676,undirected
576,14,0.0010810811,undirected
576,16,0.012972973,undirected
576,17,0.086486486,undirected
576,19,0.017297297,undirected
576,20,0.0021621622,undirected
576,24,0.0010810811,undirected
577,0,0.010905125,undirected
577,3,0.025081788,undirected
577,4,0.0076335878,undirected
577,6,0.050163577,undirected
577,7,0.038167939,undirected
577,8,0.0087241003,undirected
577,10,0.16357688,undirected
577,13,0.016357688,undirected
577,15,0.01308615,undirected
577,17,0.027262814,undirected
577,19,0.063249727,undirected
577,20,0.0010905125,undirected
577,24,0.0043620502,undirected
578,0,0.027563396,undirected
578,2,0.0022050717,undirected
578,3,0.037486218,undirected
578,6,0.041896362,undirected
578,7,0.038588754,undirected
578,10,0.11907387,undirected
578,12,0.017640573,undirected
578,14,0.0077177508,undirected
578,15,0.012127894,undirected
578,17,0.037486218,undirected
578,19,0.06615215,undirected
578,21,0.0033076075,undirected
579,0,0.0098792536,undirected
579,2,0.0021953897,undirected
579,6,0.017563117,undirected
579,7,0.025246981,undirected
579,9,0.015367728,undirected
579,10,0.16136114,undirected
579,12,0.0021953897,undirected
579,13,0.006586169,undirected
579,14,0.0043907794,undirected
579,15,0.028540066,undirected
579,16,0.0076838639,undirected
579,17,0.052689352,undirected
579,19,0.028540066,undirected
579,21,0.021953897,undirected
579,22,0.0043907794,undirected
579,24,0.013172338,undirected
580,0,0.027292576,undirected
580,1,0.012008734,undirected
580,2,0.033842795,undirected
580,5,0.0054585153,undirected
580,6,0.017467249,undirected
580,7,0.0021834061,undirected
580,9,0.0021834061,undirected
580,10,0.1058952,undirected
580,12,0.018558952,undirected
580,13,0.016375546,undirected
580,16,0.0087336245,undirected
580,17,0.10480349,undirected
580,19,0.024017467,undirected
580,20,0.0054585153,undirected
580,21,0.0010917031,undirected
580,24,0.018558952,undirected
581,1,0.010033445,undirected
581,2,0.018952062,undirected
581,3,0.032329989,undirected
581,4,0.012263099,undirected
581,5,0.034559643,undirected
581,6,0.04793757,undirected
581,7,0.016722408,undirected
581,10,0.086956522,undirected
581,12,0.0044593088,undirected
581,13,0.03567447,undirected
581,15,0.0011148272,undirected
581,17,0.045707915,undirected
581,19,0.049052397,undirected
581,21,0.015607581,undirected
581,24,0.011148272,undirected
582,0,0.04180418,undirected
582,1,0.01650165,undirected
582,2,0.0055005501,undirected
582,3,0.02090209,undirected
582,4,0.0055005501,undirected
582,5,0.0110011,undirected
582,6,0.02090209,undirected
582,9,0.0099009901,undirected
582,10,0.13751375,undirected
582,12,0.0055005501,undirected
582,14,0.00330033,undirected
582,16,0.00330033,undirected
582,17,0.04620462,undirected
582,18,0.00220022,undirected
582,19,0.03850385,undirected
582,24,0.02860286,undirected
583,0,0.011904762,undirected
583,3,0.021645022,undirected
583,5,0.024891775,undirected
583,6,0.020562771,undirected
583,7,0.0097402597,undirected
583,9,0.011904762,undirected
583,10,0.13961039,undirected
583,12,0.0010822511,undirected
583,13,0.056277056,undirected
583,17,0.091991342,undirected
583,19,0.012987013,undirected
583,24,0.019480519,undirected
584,1,0.0010928962,undirected
584,3,0.010928962,undirected
584,5,0.041530055,undirected
584,6,0.056830601,undirected
584,8,0.0043715847,undirected
584,10,0.11693989,undirected
584,13,0.045901639,undirected
584,15,0.0032786885,undirected
584,16,0.0010928962,undirected
584,17,0.016393443,undirected
584,19,0.075409836,undirected
584,21,0.055737705,undirected
585,0,0.022099448,undirected
585,2,0.016574586,undirected
585,3,0.0099447514,undirected
585,4,0.019889503,undirected
585,5,0.019889503,undirected
585,6,0.011049724,undirected
585,7,0.020994475,undirected
585,10,0.10497238,undirected
585,11,0.014364641,undirected
585,12,0.0077348066,undirected
585,13,0.0099447514,undirected
585,17,0.013259669,undirected
585,18,0.015469613,undirected
585,19,0.062983425,undirected
585,21,0.067403315,undirected
585,22,0.0022099448,undirected
586,0,0.01827957,undirected
586,3,0.033333333,undirected
586,4,0.0086021505,undirected
586,5,0.0032258065,undirected
586,6,0.035483871,undirected
586,7,0.021505376,undirected
586,10,0.14086022,undirected
586,13,0.015053763,undirected
586,15,0.024731183,undirected
586,16,0.0032258065,undirected
586,17,0.067741935,undirected
586,18,0.0032258065,undirected
586,19,0.025806452,undirected
586,24,0.013978495,undirected
587,0,0.0011025358,undirected
587,1,0.030871003,undirected
587,6,0.006615215,undirected
587,8,0.0011025358,undirected
587,9,0.037486218,undirected
587,10,0.048511577,undirected
587,12,0.0099228225,undirected
587,14,0.15325248,undirected
587,15,0.016538037,undirected
587,17,0.014332966,undirected
587,18,0.0033076075,undirected
587,19,0.037486218,undirected
587,21,0.022050717,undirected
587,22,0.022050717,undirected
588,0,0.020833333,undirected
588,2,0.0032894737,undirected
588,3,0.059210526,undirected
588,4,0.0087719298,undirected
588,5,0.072368421,undirected
588,7,0.027412281,undirected
588,9,0.012061404,undirected
588,10,0.028508772,undirected
588,11,0.0021929825,undirected
588,12,0.014254386,undirected
588,13,0.016447368,undirected
588,14,0.0043859649,undirected
588,17,0.029605263,undirected
588,19,0.029605263,undirected
588,21,0.036184211,undirected
588,24,0.014254386,undirected
589,0,0.017429194,undirected
589,1,0.01416122,undirected
589,3,0.0021786492,undirected
589,5,0.0065359477,undirected
589,6,0.055555556,undirected
589,7,0.039215686,undirected
589,9,0.0087145969,undirected
589,10,0.08496732,undirected
589,12,0.0087145969,undirected
589,13,0.0021786492,undirected
589,14,0.0098039216,undirected
589,15,0.0054466231,undirected
589,17,0.098039216,undirected
589,19,0.033769063,undirected
589,22,0.0021786492,undirected
589,23,0.0010893246,undirected
589,24,0.013071895,undirected
590,0,0.0076754386,undirected
590,3,0.031798246,undirected
590,4,0.0087719298,undirected
590,5,0.027412281,undirected
590,6,0.020833333,undirected
590,7,0.038377193,undirected
590,10,0.063596491,undirected
590,13,0.021929825,undirected
590,17,0.027412281,undirected
590,19,0.069078947,undirected
590,21,0.077850877,undirected
590,24,0.01754386,undirected
591,0,0.0032537961,undirected
591,2,0.0086767896,undirected
591,5,0.0086767896,undirected
591,6,0.03362256,undirected
591,7,0.0054229935,undirected
591,8,0.0043383948,undirected
591,10,0.14425163,undirected
591,12,0.010845987,undirected
591,16,0.0043383948,undirected
591,17,0.056399132,undirected
591,19,0.075921909,undirected
591,21,0.034707158,undirected
591,24,0.013015184,undirected
592,3,0.031351351,undirected
592,5,0.045405405,undirected
592,6,0.011891892,undirected
592,7,0.021621622,undirected
592,10,0.067027027,undirected
592,12,0.0054054054,undirected
592,13,0.0086486486,undirected
592,17,0.019459459,undirected
592,19,0.083243243,undirected
592,21,0.043243243,undirected
593,0,0.0065717415,undirected
593,2,0.004381161,undirected
593,3,0.020810515,undirected
593,5,0.028477547,undirected
593,6,0.036144578,undirected
593,7,0.069003286,undirected
593,10,0.038335159,undirected
593,11,0.0065717415,undirected
593,13,0.017524644,undirected
593,17,0.035049288,undirected
593,18,0.0010952903,undirected
593,19,0.071193866,undirected
593,21,0.047097481,undirected
593,23,0.0021905805,undirected
594,0,0.034632035,undirected
594,1,0.0010822511,undirected
594,3,0.041125541,undirected
594,5,0.055194805,undirected
594,6,0.033549784,undirected
594,7,0.0097402597,undirected
594,10,0.07034632,undirected
594,12,0.0021645022,undirected
594,15,0.0021645022,undirected
594,16,0.0021645022,undirected
594,17,0.022727273,undirected
594,19,0.084415584,undirected
594,21,0.0021645022,undirected
594,24,0.012987013,undirected
595,0,0.014069264,undirected
595,3,0.0064935065,undirected
595,5,0.014069264,undirected
595,6,0.048701299,undirected
595,7,0.032467532,undirected
595,8,0.0075757576,undirected
595,10,0.11038961,undirected
595,12,0.0064935065,undirected
595,13,0.034632035,undirected
595,15,0.0032467532,undirected
595,17,0.023809524,undirected
595,19,0.041125541,undirected
595,21,0.060606061,undirected
595,22,0.0032467532,undirected
595,24,0.0075757576,undirected
596,3,0.018599562,undirected
596,4,0.015317287,undirected
596,5,0.027352298,undirected
596,7,0.080962801,undirected
596,10,0.04595186,undirected
596,16,0.0054704595,undirected
596,17,0.0043763676,undirected
596,19,0.067833698,undirected
596,21,0.11816193,undirected
596,22,0.0087527352,undirected
596,24,0.0032822757,undirected
597,4,0.0099228225,undirected
597,5,0.014332966,undirected
597,6,0.023153252,undirected
597,7,0.0099228225,undirected
597,8,0.020948181,undirected
597,10,0.05292172,undirected
597,11,0.016538037,undirected
597,13,0.0011025358,undirected
597,14,0.0033076075,undirected
597,15,0.02646086,undirected
597,16,0.0055126792,undirected
597,17,0.050716648,undirected
597,19,0.077177508,undirected
597,21,0.055126792,undirected
597,22,0.0011025358,undirected
598,2,0.011049724,undirected
598,3,0.011049724,undirected
598,6,0.037569061,undirected
598,8,0.014364641,undirected
598,9,0.0033149171,undirected
598,10,0.11270718,undirected
598,13,0.013259669,undirected
598,14,0.0011049724,undirected
598,15,0.017679558,undirected
598,17,0.075138122,undirected
598,18,0.0022099448,undirected
598,19,0.051933702,undirected
598,20,0.014364641,undirected
598,21,0.0077348066,undirected
598,22,0.0033149171,undirected
598,24,0.0099447514,undirected
599,0,0.0054644809,undirected
599,3,0.042622951,undirected
599,5,0.015300546,undirected
599,6,0.026229508,undirected
599,7,0.041530055,undirected
599,9,0.0043715847,undirected
599,10,0.057923497,undirected
599,13,0.025136612,undirected
599,17,0.030601093,undirected
599,19,0.10928962,undirected
599,21,0.0087431694,undirected
599,22,0.0087431694,undirected
599,23,0.0010928962,undirected
600,0,0.0054466231,undirected
600,1,0.0021786492,undirected
600,2,0.0021786492,undirected
600,3,0.027233115,undirected
600,5,0.02832244,undirected
600,6,0.011982571,undirected
600,7,0.047930283,undirected
600,10,0.054466231,undirected
600,12,0.0087145969,undirected
600,13,0.0087145969,undirected
600,17,0.026143791,undirected
600,19,0.049019608,undirected
600,20,0.020697168,undirected
600,21,0.069716776,undirected
600,22,0.015250545,undirected
601,0,0.003257329,undirected
601,2,0.0043431053,undirected
601,3,0.02062975,undirected
601,5,0.014115092,undirected
601,6,0.052117264,undirected
601,7,0.0010857763,undirected
601,8,0.003257329,undirected
601,10,0.062975027,undirected
601,13,0.015200869,undirected
601,15,0.0054288817,undirected
601,16,0.0086862106,undirected
601,17,0.061889251,undirected
601,19,0.082519001,undirected
601,21,0.041259501,undirected
601,22,0.0021715527,undirected
601,23,0.0010857763,undirected
602,0,0.012021858,undirected
602,1,0.0010928962,undirected
602,3,0.03715847,undirected
602,4,0.0098360656,undirected
602,5,0.041530055,undirected
602,6,0.026229508,undirected
602,7,0.021857923,undirected
602,8,0.01420765,undirected
602,10,0.052459016,undirected
602,13,0.016393443,undirected
602,14,0.0021857923,undirected
602,19,0.066666667,undirected
602,21,0.059016393,undirected
603,0,0.039045553,undirected
603,2,0.015184382,undirected
603,3,0.059652928,undirected
603,5,0.055314534,undirected
603,7,0.0075921909,undirected
603,10,0.10412148,undirected
603,14,0.093275488,undirected
603,19,0.028199566,undirected
603,21,0.029284165,undirected
604,0,0.0032894737,undirected
604,2,0.020833333,undirected
604,3,0.035087719,undirected
604,5,0.038377193,undirected
604,6,0.012061404,undirected
604,7,0.016447368,undirected
604,9,0.0065789474,undirected
604,10,0.037280702,undirected
604,11,0.026315789,undirected
604,12,0.0065789474,undirected
604,15,0.063596491,undirected
604,17,0.018640351,undirected
604,18,0.0032894737,undirected
604,19,0.036184211,undirected
604,20,0.0043859649,undirected
604,21,0.0625,undirected
605,1,0.0010822511,undirected
605,3,0.091991342,undirected
605,4,0.011904762,undirected
605,5,0.051948052,undirected
605,6,0.010822511,undirected
605,7,0.018398268,undirected
605,10,0.034632035,undirected
605,11,0.015151515,undirected
605,12,0.015151515,undirected
605,13,0.0064935065,undirected
605,15,0.0064935065,undirected
605,17,0.0010822511,undirected
605,19,0.054112554,undirected
605,21,0.031385281,undirected
605,24,0.0043290043,undirected
606,0,0.086622807,undirected
606,2,0.010964912,undirected
606,3,0.041666667,undirected
606,5,0.054824561,undirected
606,6,0.013157895,undirected
606,7,0.016447368,undirected
606,10,0.054824561,undirected
606,11,0.0021929825,undirected
606,12,0.0021929825,undirected
606,13,0.0010964912,undirected
606,17,0.032894737,undirected
606,19,0.069078947,undirected
606,23,0.0010964912,undirected
607,0,0.028477547,undirected
607,2,0.0021905805,undirected
607,3,0.051478642,undirected
607,4,0.0010952903,undirected
607,5,0.021905805,undirected
607,6,0.016429354,undirected
607,7,0.019715225,undirected
607,8,0.0021905805,undirected
607,10,0.063526835,undirected
607,11,0.008762322,undirected
607,12,0.020810515,undirected
607,13,0.0065717415,undirected
607,17,0.027382256,undirected
607,18,0.0010952903,undirected
607,19,0.076670318,undirected
607,20,0.0054764513,undirected
607,21,0.032858708,undirected
607,22,0.0010952903,undirected
608,0,0.028353326,undirected
608,1,0.0043620502,undirected
608,2,0.0065430752,undirected
608,3,0.079607415,undirected
608,4,0.014176663,undirected
608,5,0.063249727,undirected
608,6,0.0010905125,undirected
608,7,0.016357688,undirected
608,10,0.089422028,undirected
608,12,0.016357688,undirected
608,15,0.0054525627,undirected
608,17,0.035986914,undirected
608,19,0.041439477,undirected
608,21,0.020719738,undirected
609,0,0.018619934,undirected
609,2,0.014238773,undirected
609,3,0.018619934,undirected
609,5,0.008762322,undirected
609,6,0.036144578,undirected
609,7,0.024096386,undirected
609,10,0.08652793,undirected
609,11,0.0021905805,undirected
609,12,0.0010952903,undirected
609,15,0.035049288,undirected
609,17,0.021905805,undirected
609,18,0.0054764513,undirected
609,19,0.08871851,undirected
609,20,0.0021905805,undirected
609,21,0.028477547,undirected
610,0,0.016339869,undirected
610,3,0.052287582,undirected
610,5,0.038126362,undirected
610,6,0.016339869,undirected
610,7,0.033769063,undirected
610,8,0.0010893246,undirected
610,10,0.093681917,undirected
610,11,0.019607843,undirected
610,12,0.0032679739,undirected
610,13,0.020697168,undirected
610,17,0.0054466231,undirected
610,18,0.0098039216,undirected
610,19,0.079520697,undirected
610,21,0.0076252723,undirected
610,23,0.0021786492,undirected
611,0,0.006514658,undirected
611,3,0.052117264,undirected
611,4,0.0076004343,undirected
611,5,0.030401737,undirected
611,7,0.028230185,undirected
611,8,0.006514658,undirected
611,10,0.087947883,undirected
611,12,0.0086862106,undirected
611,14,0.0021715527,undirected
611,15,0.0021715527,undirected
611,17,0.014115092,undirected
611,19,0.066232356,undirected
611,21,0.081433225,undirected
611,22,0.003257329,undirected
612,0,0.080662983,undirected
612,2,0.0011049724,undirected
612,3,0.02320442,undirected
612,5,0.058563536,undirected
612,7,0.030939227,undirected
612,10,0.040883978,undirected
612,12,0.012154696,undirected
612,17,0.0099447514,undirected
612,19,0.060773481,undirected
612,21,0.059668508,undirected
612,22,0.0011049724,undirected
612,24,0.0022099448,undirected
613,0,0.02297593,undirected
613,2,0.0087527352,undirected
613,3,0.038293217,undirected
613,4,0.0065645514,undirected
613,5,0.059080963,undirected
613,7,0.025164114,undirected
613,10,0.080962801,undirected
613,11,0.0054704595,undirected
613,12,0.0043763676,undirected
613,19,0.052516411,undirected
613,21,0.079868709,undirected
614,0,0.013043478,undirected
614,3,0.023913043,undirected
614,5,0.060869565,undirected
614,6,0.010869565,undirected
614,7,0.041304348,undirected
614,10,0.088043478,undirected
614,13,0.017391304,undirected
614,14,0.0010869565,undirected
614,17,0.0076086957,undirected
614,19,0.077173913,undirected
614,21,0.058695652,undirected
615,0,0.036383682,undirected
615,2,0.012127894,undirected
615,3,0.049614112,undirected
615,4,0.0055126792,undirected
615,5,0.06615215,undirected
615,7,0.018743109,undirected
615,10,0.047409041,undirected
615,11,0.012127894,undirected
615,13,0.016538037,undirected
615,16,0.0011025358,undirected
615,17,0.016538037,undirected
615,19,0.042998897,undirected
615,20,0.0011025358,undirected
615,21,0.060639471,undirected
616,0,0.050483351,undirected
616,3,0.048335124,undirected
616,4,0.0010741139,undirected
616,5,0.048335124,undirected
616,7,0.019334049,undirected
616,8,0.0032223416,undirected
616,9,0.0010741139,undirected
616,10,0.074113856,undirected
616,11,0.022556391,undirected
616,13,0.0010741139,undirected
616,15,0.031149302,undirected
616,17,0.0085929108,undirected
616,19,0.055853921,undirected
616,21,0.025778733,undirected
617,3,0.06805708,undirected
617,4,0.0054884742,undirected
617,5,0.055982437,undirected
617,6,0.0021953897,undirected
617,7,0.0098792536,undirected
617,9,0.0043907794,undirected
617,10,0.10428101,undirected
617,11,0.019758507,undirected
617,13,0.010976948,undirected
617,16,0.0010976948,undirected
617,17,0.0043907794,undirected
617,19,0.096597146,undirected
617,21,0.042810099,undirected
618,0,0.014054054,undirected
618,2,0.0043243243,undirected
618,4,0.023783784,undirected
618,6,0.097297297,undirected
618,7,0.031351351,undirected
618,10,0.0075675676,undirected
618,11,0.011891892,undirected
618,13,0.025945946,undirected
618,14,0.029189189,undirected
618,15,0.024864865,undirected
618,16,0.057297297,undirected
618,17,0.021621622,undirected
618,19,0.043243243,undirected
618,21,0.022702703,undirected
618,23,0.0010810811,undirected
619,0,0.047930283,undirected
619,1,0.0043572985,undirected
619,2,0.0098039216,undirected
619,3,0.013071895,undirected
619,4,0.010893246,undirected
619,6,0.079520697,undirected
619,9,0.011982571,undirected
619,10,0.0087145969,undirected
619,13,0.020697168,undirected
619,15,0.019607843,undirected
619,16,0.039215686,undirected
619,17,0.058823529,undirected
619,18,0.0021786492,undirected
619,19,0.032679739,undirected
619,20,0.0010893246,undirected
619,21,0.023965142,undirected
620,0,0.018240343,undirected
620,1,0.02360515,undirected
620,3,0.027896996,undirected
620,6,0.080472103,undirected
620,10,0.008583691,undirected
620,13,0.0472103,undirected
620,15,0.049356223,undirected
620,16,0.032188841,undirected
620,17,0.020386266,undirected
620,18,0.024678112,undirected
620,19,0.051502146,undirected
620,21,0.03111588,undirected
620,24,0.008583691,undirected
621,0,0.009771987,undirected
621,2,0.009771987,undirected
621,4,0.003257329,undirected
621,6,0.091205212,undirected
621,10,0.013029316,undirected
621,12,0.003257329,undirected
621,13,0.082519001,undirected
621,16,0.036916395,undirected
621,17,0.076004343,undirected
621,19,0.023887079,undirected
621,21,0.01194354,undirected
621,24,0.014115092,undirected
622,0,0.035986914,undirected
622,2,0.010905125,undirected
622,3,0.040348964,undirected
622,5,0.051254089,undirected
622,6,0.067611778,undirected
622,7,0.031624864,undirected
622,8,0.0010905125,undirected
622,9,0.0010905125,undirected
622,10,0.0021810251,undirected
622,11,0.0043620502,undirected
622,12,0.018538713,undirected
622,16,0.026172301,undirected
622,17,0.011995638,undirected
622,18,0.0010905125,undirected
622,19,0.046892039,undirected
622,21,0.016357688,undirected
622,23,0.0032715376,undirected
622,24,0.0076335878,undirected
623,0,0.034896401,undirected
623,4,0.0021810251,undirected
623,5,0.016357688,undirected
623,6,0.098146129,undirected
623,9,0.0021810251,undirected
623,11,0.028353326,undirected
623,13,0.015267176,undirected
623,15,0.040348964,undirected
623,16,0.045801527,undirected
623,17,0.037077426,undirected
623,19,0.038167939,undirected
623,21,0.018538713,undirected
624,0,0.02494577,undirected
624,2,0.010845987,undirected
624,3,0.053145336,undirected
624,5,0.020607375,undirected
624,6,0.070498915,undirected
624,7,0.030368764,undirected
624,9,0.0075921909,undirected
624,11,0.014099783,undirected
624,12,0.029284165,undirected
624,13,0.014099783,undirected
624,14,0.0032537961,undirected
624,15,0.059652928,undirected
624,16,0.019522777,undirected
624,17,0.013015184,undirected
624,19,0.0032537961,undirected
624,21,0.0097613883,undirected
624,24,0.026030369,undirected
625,0,0.03190319,undirected
625,3,0.062706271,undirected
625,4,0.00110011,undirected
625,5,0.00220022,undirected
625,6,0.11771177,undirected
625,7,0.01650165,undirected
625,11,0.01760176,undirected
625,12,0.01760176,undirected
625,13,0.01430143,undirected
625,16,0.02090209,undirected
625,17,0.01540154,undirected
625,19,0.064906491,undirected
625,21,0.01540154,undirected
625,22,0.00330033,undirected
626,3,0.044276458,undirected
626,5,0.0097192225,undirected
626,6,0.10259179,undirected
626,7,0.032397408,undirected
626,10,0.0064794816,undirected
626,11,0.0032397408,undirected
626,13,0.014038877,undirected
626,15,0.005399568,undirected
626,16,0.017278618,undirected
626,17,0.052915767,undirected
626,19,0.051835853,undirected
626,20,0.0021598272,undirected
626,21,0.016198704,undirected
626,22,0.01187905,undirected
626,24,0.016198704,undirected
627,0,0.016198704,undirected
627,3,0.023758099,undirected
627,6,0.12311015,undirected
627,7,0.035637149,undirected
627,9,0.0021598272,undirected
